season,seed,seat,arm,points,rank,top3,win,field_avg
2019,8,10,Blend,1671.4799999999998,8,0,0,1725.4033333333334
2019,8,11,ADP order,1756.22,8,0,0,1755.1050000000002
2019,8,11,ADP value,1818.2,5,0,0,1761.825
2019,8,11,Model,1626.7000000000003,8,0,0,1750.7499999999998
2019,8,11,Blend,1551.38,10,0,0,1724.301666666667
2019,9,0,ADP order,1826.8600000000001,6,0,0,1771.825
2019,9,0,ADP value,1764.56,7,0,0,1766.0983333333331
2019,9,0,Model,1785.6,7,0,0,1786.6183333333336
2019,9,0,Blend,1909.54,2,1,0,1778.553333333334
2019,9,1,ADP order,1842.86,6,0,0,1770.3666666666668
2019,9,1,ADP value,1705.56,8,0,0,1765.0083333333334
2019,9,1,Model,1785.6,7,0,0,1786.6183333333336
2019,9,1,Blend,1909.54,2,1,0,1778.553333333334
2019,9,2,ADP order,1699.3600000000004,8,0,0,1768.9583333333333
2019,9,2,ADP value,1709.66,7,0,0,1767.3916666666667
2019,9,2,Model,1774.4,7,0,0,1768.39
2019,9,2,Blend,1905.7399999999998,3,1,0,1779.8616666666667
2019,9,3,ADP order,1890.18,4,0,0,1778.875
2019,9,3,ADP value,1824.56,4,0,0,1760.3983333333333
2019,9,3,Model,1739.4,8,0,0,1772.3149999999998
2019,9,3,Blend,1864.74,2,1,0,1773.4616666666668
2019,9,4,ADP order,1685.1800000000003,8,0,0,1774.4283333333333
2019,9,4,ADP value,1580.9399999999998,10,0,0,1759.0083333333332
2019,9,4,Model,1788.56,6,0,0,1774.6983333333335
2019,9,4,Blend,1732.18,6,0,0,1765.2233333333334
2019,9,5,ADP order,1747.9,7,0,0,1773.118333333333
2019,9,5,ADP value,1625.02,10,0,0,1758.9966666666662
2019,9,5,Model,1738.0600000000002,8,0,0,1757.9466666666665
2019,9,5,Blend,1710.68,7,0,0,1752.4233333333334
2019,9,6,ADP order,1837.8000000000002,4,0,0,1773.3766666666668
2019,9,6,ADP value,1506.42,11,0,0,1767.5316666666665
2019,9,6,Model,1738.0600000000002,8,0,0,1757.9466666666665
2019,9,6,Blend,1710.68,7,0,0,1752.4233333333334
2019,9,7,ADP order,1743.26,7,0,0,1770.823333333333
2019,9,7,ADP value,1439.84,12,0,0,1773.7799999999997
2019,9,7,Model,1767.0600000000004,7,0,0,1771.3466666666666
2019,9,7,Blend,1710.68,7,0,0,1752.4233333333334
2019,9,8,ADP order,1698.6599999999999,9,0,0,1765.5916666666665
2019,9,8,ADP value,1439.84,12,0,0,1773.7799999999997
2019,9,8,Model,1767.0600000000004,7,0,0,1771.3466666666666
2019,9,8,Blend,1706.0599999999997,7,0,0,1752.3016666666663
2019,9,9,ADP order,1649.38,9,0,0,1773.6149999999998
2019,9,9,ADP value,1567.2399999999998,10,0,0,1775.515
2019,9,9,Model,1707.06,8,0,0,1773.3700000000001
2019,9,9,Blend,1773.36,7,0,0,1749.3466666666666
2019,9,10,ADP order,1676.56,9,0,0,1769.8483333333334
2019,9,10,ADP value,1619.34,10,0,0,1777.54
2019,9,10,Model,1707.06,8,0,0,1773.3700000000001
2019,9,10,Blend,1826.9599999999998,3,1,0,1759.4316666666666
2019,9,11,ADP order,1711.16,7,0,0,1766.24
2019,9,11,ADP value,1654.04,9,0,0,1778.04
2019,9,11,Model,1707.06,8,0,0,1773.3700000000001
2019,9,11,Blend,1726.9599999999998,7,0,0,1748.585
2019,10,0,ADP order,1867.4400000000003,6,0,0,1767.9799999999998
2019,10,0,ADP value,1479.64,12,0,0,1758.675
2019,10,0,Model,1799.4000000000003,4,0,0,1766.8333333333333
2019,10,0,Blend,1811.6,6,0,0,1771.4816666666668
2019,10,1,ADP order,1945.4600000000003,3,1,0,1765.6883333333333
2019,10,1,ADP value,1650.46,9,0,0,1766.8650000000005
2019,10,1,Model,1766.6000000000001,6,0,0,1758.4833333333333
2019,10,1,Blend,2068.96,1,1,1,1778.2366666666667
2019,10,2,ADP order,2108.9400000000005,1,1,1,1773.9050000000004
2019,10,2,ADP value,1855.6399999999999,3,1,0,1775.6233333333337
2019,10,2,Model,1698.7,6,0,0,1754.1566666666668
2019,10,2,Blend,2053.6599999999994,1,1,1,1767.8216666666665
2019,10,3,ADP order,2084.32,2,1,0,1773.6966666666667
2019,10,3,ADP value,1800.2399999999998,6,0,0,1782.4416666666666
2019,10,3,Model,1698.7,6,0,0,1754.1566666666668
2019,10,3,Blend,2030.6399999999999,1,1,1,1763.1883333333333
2019,10,4,ADP order,1955.9400000000003,2,1,0,1766.136666666667
2019,10,4,ADP value,1871.2400000000002,4,0,0,1787.4583333333337
2019,10,4,Model,1698.7,6,0,0,1754.1566666666668
2019,10,4,Blend,2030.8600000000001,1,1,1,1768.4533333333336
2019,10,5,ADP order,1580.8399999999997,11,0,0,1779.455
2019,10,5,ADP value,1659.6200000000003,10,0,0,1776.8099999999997
2019,10,5,Model,1766.7999999999997,6,0,0,1766.0866666666668
2019,10,5,Blend,1813.0800000000002,4,0,0,1761.3900000000003
2019,10,6,ADP order,1590.94,11,0,0,1780.045
2019,10,6,ADP value,1639.72,10,0,0,1780.3849999999995
2019,10,6,Model,1766.7999999999997,6,0,0,1766.0866666666668
2019,10,6,Blend,1834.1999999999998,3,1,0,1756.2849999999999
2019,10,7,ADP order,1637.94,9,0,0,1751.878333333333
2019,10,7,ADP value,1526.14,11,0,0,1781.9416666666664
2019,10,7,Model,1656.9599999999998,9,0,0,1773.265
2019,10,7,Blend,1782.18,4,0,0,1747.2266666666667
2019,10,8,ADP order,1521.26,12,0,0,1765.705
2019,10,8,ADP value,1526.14,11,0,0,1781.9416666666664
2019,10,8,Model,1658.06,9,0,0,1760.12
2019,10,8,Blend,1775.6799999999998,5,0,0,1751.0716666666667
2019,10,9,ADP order,1437.2599999999995,12,0,0,1760.5933333333332
2019,10,9,ADP value,1551.24,12,0,0,1774.9000000000003
2019,10,9,Model,1658.06,9,0,0,1760.12
2019,10,9,Blend,1721.8199999999997,9,0,0,1730.2699999999998
2019,10,10,ADP order,1700.94,8,0,0,1764.6433333333332
2019,10,10,ADP value,1574.64,12,0,0,1764.1666666666663
2019,10,10,Model,1658.06,9,0,0,1760.1200000000001
2019,10,10,Blend,1721.8199999999997,9,0,0,1730.2699999999998
2019,10,11,ADP order,1771.3,7,0,0,1768.1933333333334
2019,10,11,ADP value,1816.54,5,0,0,1775.7716666666668
2019,10,11,Model,1700.8399999999997,9,0,0,1761.0233333333335
2019,10,11,Blend,1759.58,7,0,0,1740.8833333333332
2019,11,0,ADP order,1703.2199999999998,7,0,0,1754.053333333333
2019,11,0,ADP value,1743.9600000000003,8,0,0,1742.3416666666665
2019,11,0,Model,1768.2800000000002,7,0,0,1780.6433333333334
2019,11,0,Blend,1733.8400000000004,8,0,0,1760.5783333333336
2019,11,1,ADP order,1875.1200000000001,3,1,0,1749.4566666666667
2019,11,1,ADP value,1743.9600000000003,8,0,0,1742.3416666666665
2019,11,1,Model,1768.2800000000002,7,0,0,1780.6433333333334
2019,11,1,Blend,1733.8400000000004,8,0,0,1760.5783333333336
2019,11,2,ADP order,1766.56,8,0,0,1755.7733333333333
2019,11,2,ADP value,1805.52,8,0,0,1758.4483333333335
2019,11,2,Model,1800.58,6,0,0,1758.87
2019,11,2,Blend,1795.2000000000005,6,0,0,1765.5083333333332
2019,11,3,ADP order,1773.32,6,0,0,1764.136666666667
2019,11,3,ADP value,1681.1399999999999,8,0,0,1745.555
2019,11,3,Model,1798.2800000000002,6,0,0,1755.1049999999998
2019,11,3,Blend,1803.1800000000003,5,0,0,1766.6433333333334
2019,11,4,ADP order,1481.6200000000001,11,0,0,1761.5450000000003
2019,11,4,ADP value,1512.54,10,0,0,1759.1966666666667
2019,11,4,Model,1770.08,7,0,0,1759.5183333333332
2019,11,4,Blend,1699.4199999999998,8,0,0,1753.2966666666669
2019,11,5,ADP order,1504.92,11,0,0,1774.3199999999997
2019,11,5,ADP value,1512.54,10,0,0,1759.1966666666667
2019,11,5,Model,1770.08,7,0,0,1759.5183333333332
2019,11,5,Blend,1699.4199999999998,8,0,0,1753.2966666666669
2019,11,6,ADP order,1499.16,10,0,0,1752.3416666666665
2019,11,6,ADP value,1442.6399999999999,11,0,0,1758.513333333333
2019,11,6,Model,1770.08,7,0,0,1759.5183333333332
2019,11,6,Blend,1699.4199999999998,8,0,0,1753.2966666666669
2019,11,7,ADP order,1442.76,11,0,0,1762.325
2019,11,7,ADP value,1431.04,11,0,0,1751.2583333333334
2019,11,7,Model,1660.88,9,0,0,1785.1149999999998
2019,11,7,Blend,1633.1000000000004,9,0,0,1774.6483333333333
2019,11,8,ADP order,1502.48,11,0,0,1769.5016666666668
2019,11,8,ADP value,1549.94,8,0,0,1752.6083333333336
2019,11,8,Model,1677.1600000000005,8,0,0,1764.92
2019,11,8,Blend,1693.8999999999999,9,0,0,1775.2233333333334
2019,11,9,ADP order,1644.0600000000002,9,0,0,1776.0749999999998
2019,11,9,ADP value,1549.94,8,0,0,1752.6083333333336
2019,11,9,Model,1677.1600000000005,8,0,0,1764.92
2019,11,9,Blend,1708.4,8,0,0,1763.0616666666667
2019,11,10,ADP order,1620.2600000000002,9,0,0,1761.3383333333334
2019,11,10,ADP value,1558.8400000000001,8,0,0,1742.743333333333
2019,11,10,Model,1748.66,7,0,0,1768.035
2019,11,10,Blend,1735.1999999999996,7,0,0,1768.8350000000003
2019,11,11,ADP order,1620.2600000000002,9,0,0,1761.3383333333331
2019,11,11,ADP value,1645.3800000000003,9,0,0,1730.321666666667
2019,11,11,Model,1731.1,7,0,0,1755.96
2019,11,11,Blend,1832.1000000000001,5,0,0,1767.8433333333332
2019,12,0,ADP order,1827.5600000000004,5,0,0,1771.6583333333335
2019,12,0,ADP value,1832.9000000000003,4,0,0,1769.8633333333337
2019,12,0,Model,1776.7600000000002,6,0,0,1763.9199999999998
2019,12,0,Blend,1833.6200000000001,5,0,0,1772.5249999999996
2019,12,1,ADP order,1890.9399999999998,4,0,0,1768.6250000000002
2019,12,1,ADP value,1811.6200000000003,6,0,0,1768.4300000000003
2019,12,1,Model,1815.38,5,0,0,1773.0216666666668
2019,12,1,Blend,1990.4600000000003,1,1,1,1763.7366666666665
2019,12,2,ADP order,2145.5199999999995,1,1,1,1769.6083333333336
2019,12,2,ADP value,2003.9200000000003,1,1,1,1757.5716666666667
2019,12,2,Model,1835.6200000000001,6,0,0,1757.3316666666667
2019,12,2,Blend,1991.8600000000001,1,1,1,1761.778333333333
2019,12,3,ADP order,2124.44,1,1,1,1768.8216666666667
2019,12,3,ADP value,1956.82,2,1,0,1772.2833333333335
2019,12,3,Model,1835.6200000000001,6,0,0,1757.3316666666667
2019,12,3,Blend,2053.3599999999997,1,1,1,1753.7950000000003
2019,12,4,ADP order,2083.14,1,1,1,1766.325
2019,12,4,ADP value,1956.82,2,1,0,1772.2833333333335
2019,12,4,Model,1748.2,7,0,0,1768.5250000000003
2019,12,4,Blend,2029.9599999999998,1,1,1,1766.5966666666666
2019,12,5,ADP order,1799.52,6,0,0,1764.6400000000003
2019,12,5,ADP value,1763.8199999999997,5,0,0,1764.9216666666664
2019,12,5,Model,1748.2,7,0,0,1768.5250000000003
2019,12,5,Blend,1821.7999999999997,6,0,0,1774.4633333333334
2019,12,6,ADP order,1707.42,7,0,0,1778.8300000000002
2019,12,6,ADP value,1756.4200000000003,7,0,0,1779.536666666667
2019,12,6,Model,1744.0,7,0,0,1755.0983333333334
2019,12,6,Blend,1831.2199999999998,6,0,0,1769.6966666666667
2019,12,7,ADP order,1548.8400000000001,11,0,0,1767.1900000000003
2019,12,7,ADP value,1610.94,10,0,0,1764.4933333333336
2019,12,7,Model,1786.6599999999999,7,0,0,1759.2066666666667
2019,12,7,Blend,1831.2199999999998,6,0,0,1769.6966666666667
2019,12,8,ADP order,1448.84,12,0,0,1768.9250000000002
2019,12,8,ADP value,1438.8400000000001,12,0,0,1770.2216666666666
2019,12,8,Model,1711.7599999999998,8,0,0,1756.295
2019,12,8,Blend,1873.4599999999998,4,0,0,1769.9283333333333
2019,12,9,ADP order,1476.74,12,0,0,1773.0833333333333
2019,12,9,ADP value,1438.8400000000001,12,0,0,1770.2216666666666
2019,12,9,Model,1772.6599999999999,6,0,0,1753.8533333333332
2019,12,9,Blend,1799.9800000000002,6,0,0,1754.8033333333335
2019,12,10,ADP order,1442.7399999999998,12,0,0,1772.6016666666667
2019,12,10,ADP value,1429.04,12,0,0,1769.6916666666668
2019,12,10,Model,1666.7600000000002,10,0,0,1766.0466666666669
2019,12,10,Blend,1799.9800000000002,6,0,0,1754.8033333333335
2019,12,11,ADP order,1569.3400000000001,12,0,0,1772.8683333333336
2019,12,11,ADP value,1429.04,12,0,0,1769.6916666666668
2019,12,11,Model,1666.7600000000002,10,0,0,1766.046666666667
2019,12,11,Blend,1702.0800000000002,7,0,0,1770.7583333333334
2019,13,0,ADP order,1989.74,3,1,0,1760.665
2019,13,0,ADP value,1835.2600000000002,6,0,0,1758.3999999999999
2019,13,0,Model,1850.6799999999998,5,0,0,1765.0349999999996
2019,13,0,Blend,1999.38,1,1,1,1770.6066666666668
2019,13,1,ADP order,1809.9999999999998,4,0,0,1753.8349999999998
2019,13,1,ADP value,1776.0799999999997,5,0,0,1759.8566666666668
2019,13,1,Model,1859.98,5,0,0,1760.093333333333
2019,13,1,Blend,2116.4400000000005,1,1,1,1766.1750000000002
2019,13,2,ADP order,1799.9,4,0,0,1750.793333333333
2019,13,2,ADP value,1700.5799999999997,8,0,0,1755.5233333333329
2019,13,2,Model,1820.3,4,0,0,1756.7549999999999
2019,13,2,Blend,1920.6599999999999,2,1,0,1764.3083333333334
2019,13,3,ADP order,1904.84,3,1,0,1761.875
2019,13,3,ADP value,1745.1599999999999,7,0,0,1776.841666666667
2019,13,3,Model,1820.3,4,0,0,1756.7549999999999
2019,13,3,Blend,1911.04,3,1,0,1762.3266666666666
2019,13,4,ADP order,1932.62,2,1,0,1741.6999999999998
2019,13,4,ADP value,1806.26,6,0,0,1765.9183333333333
2019,13,4,Model,1824.0200000000002,5,0,0,1765.0566666666666
2019,13,4,Blend,1884.92,3,1,0,1761.5699999999997
2019,13,5,ADP order,1961.3400000000001,1,1,1,1741.5216666666665
2019,13,5,ADP value,1857.4599999999998,4,0,0,1768.715
2019,13,5,Model,1836.42,5,0,0,1771.7399999999998
2019,13,5,Blend,1895.62,3,1,0,1760.6616666666666
2019,13,6,ADP order,1693.7600000000002,8,0,0,1756.5783333333336
2019,13,6,ADP value,1828.9599999999998,6,0,0,1759.2516666666668
2019,13,6,Model,1734.2,6,0,0,1749.8583333333336
2019,13,6,Blend,1893.1199999999997,3,1,0,1749.03
2019,13,7,ADP order,1788.4800000000002,5,0,0,1755.3700000000001
2019,13,7,ADP value,1744.96,7,0,0,1766.6733333333334
2019,13,7,Model,1848.42,4,0,0,1770.7150000000001
2019,13,7,Blend,1876.0199999999998,2,1,0,1751.8766666666663
2019,13,8,ADP order,1798.26,5,0,0,1762.5200000000002
2019,13,8,ADP value,1744.96,7,0,0,1766.6733333333334
2019,13,8,Model,1848.42,4,0,0,1770.7150000000001
2019,13,8,Blend,1876.0199999999998,2,1,0,1751.8766666666668
2019,13,9,ADP order,1943.56,1,1,1,1772.6883333333335
2019,13,9,ADP value,1620.54,11,0,0,1770.761666666667
2019,13,9,Model,1848.42,4,0,0,1770.7150000000001
2019,13,9,Blend,1876.0199999999998,2,1,0,1751.8766666666668
2019,13,10,ADP order,1920.0400000000004,3,1,0,1770.9883333333337
2019,13,10,ADP value,1569.4399999999998,11,0,0,1764.8183333333334
2019,13,10,Model,1783.3999999999999,6,0,0,1757.5716666666667
2019,13,10,Blend,1841.8199999999997,3,1,0,1751.985
2019,13,11,ADP order,1895.2000000000005,2,1,0,1763.1466666666668
2019,13,11,ADP value,1837.2399999999996,4,0,0,1756.5233333333333
2019,13,11,Model,1800.3,5,0,0,1744.5166666666664
2019,13,11,Blend,1815.9599999999996,4,0,0,1761.425
2019,14,0,ADP order,1772.8,8,0,0,1743.1550000000004
2019,14,0,ADP value,1616.0799999999997,10,0,0,1731.7816666666668
2019,14,0,Model,1743.8000000000002,8,0,0,1752.5816666666663
2019,14,0,Blend,1937.5600000000002,2,1,0,1753.1483333333333
2019,14,1,ADP order,1934.9199999999998,1,1,1,1730.0283333333334
2019,14,1,ADP value,1653.4199999999998,10,0,0,1739.8550000000002
2019,14,1,Model,1723.1000000000004,9,0,0,1760.6766666666663
2019,14,1,Blend,2091.06,1,1,1,1729.8516666666667
2019,14,2,ADP order,2272.4799999999996,1,1,1,1757.2883333333336
2019,14,2,ADP value,1920.72,2,1,0,1747.68
2019,14,2,Model,1723.1000000000004,9,0,0,1760.6766666666663
2019,14,2,Blend,2154.96,1,1,1,1729.6016666666667
2019,14,3,ADP order,2233.86,1,1,1,1754.8383333333334
2019,14,3,ADP value,1976.84,1,1,1,1740.1800000000003
2019,14,3,Model,1775.12,7,0,0,1766.2449999999997
2019,14,3,Blend,2124.36,1,1,1,1743.9483333333337
2019,14,4,ADP order,2136.88,1,1,1,1742.655
2019,14,4,ADP value,1922.4400000000003,2,1,0,1732.4633333333331
2019,14,4,Model,1775.12,7,0,0,1766.2449999999997
2019,14,4,Blend,2015.8600000000001,1,1,1,1743.7766666666666
2019,14,5,ADP order,1966.3000000000002,2,1,0,1749.2283333333335
2019,14,5,ADP value,1733.92,6,0,0,1729.5066666666664
2019,14,5,Model,1676.9,9,0,0,1747.515
2019,14,5,Blend,1889.3600000000001,2,1,0,1733.2500000000002
2019,14,6,ADP order,1755.94,6,0,0,1744.83
2019,14,6,ADP value,1755.12,7,0,0,1735.6566666666665
2019,14,6,Model,1676.9,9,0,0,1747.515
2019,14,6,Blend,1889.3600000000001,2,1,0,1733.2500000000002
2019,14,7,ADP order,1794.8999999999996,4,0,0,1744.4183333333337
2019,14,7,ADP value,1678.6200000000001,8,0,0,1732.4166666666667
2019,14,7,Model,1695.8000000000002,9,0,0,1749.9816666666666
2019,14,7,Blend,1889.3600000000001,2,1,0,1733.2500000000002
2019,14,8,ADP order,1698.1,10,0,0,1749.7616666666665
2019,14,8,ADP value,1561.1799999999998,11,0,0,1747.6050000000002
2019,14,8,Model,1679.98,10,0,0,1748.1849999999995
2019,14,8,Blend,1876.9,2,1,0,1750.2966666666669
2019,14,9,ADP order,1545.6399999999999,11,0,0,1731.5883333333331
2019,14,9,ADP value,1529.4399999999998,12,0,0,1740.7016666666666
2019,14,9,Model,1692.26,9,0,0,1756.965
2019,14,9,Blend,1857.8000000000002,3,1,0,1750.1866666666667
2019,14,10,ADP order,1657.5399999999997,8,0,0,1732.1233333333332
2019,14,10,ADP value,1583.7800000000002,12,0,0,1751.4566666666663
2019,14,10,Model,1750.9999999999998,7,0,0,1752.0483333333332
2019,14,10,Blend,1857.8000000000002,3,1,0,1750.1866666666667
2019,14,11,ADP order,1819.54,4,0,0,1742.8750000000002
2019,14,11,ADP value,1774.7799999999997,6,0,0,1756.2816666666665
2019,14,11,Model,1776.3000000000002,6,0,0,1757.6833333333332
2019,14,11,Blend,1857.8000000000002,3,1,0,1750.1866666666667
2019,15,0,ADP order,1744.6000000000001,6,0,0,1753.1733333333334
2019,15,0,ADP value,1594.32,10,0,0,1763.6766666666665
2019,15,0,Model,1906.92,2,1,0,1757.4250000000002
2019,15,0,Blend,1865.76,4,0,0,1752.765
2019,15,1,ADP order,1824.2,5,0,0,1759.0116666666665
2019,15,1,ADP value,1697.0199999999998,7,0,0,1756.5083333333334
2019,15,1,Model,1879.0199999999998,2,1,0,1757.6499999999999
2019,15,1,Blend,1865.76,4,0,0,1752.765
2019,15,2,ADP order,1817.1,5,0,0,1766.8583333333333
2019,15,2,ADP value,1694.32,7,0,0,1753.3433333333332
2019,15,2,Model,1740.6600000000003,8,0,0,1749.676666666667
2019,15,2,Blend,1787.3199999999997,4,0,0,1745.7466666666667
2019,15,3,ADP order,1788.8200000000004,5,0,0,1763.16
2019,15,3,ADP value,1780.6399999999999,6,0,0,1758.3950000000002
2019,15,3,Model,1740.6600000000003,8,0,0,1749.676666666667
2019,15,3,Blend,1823.64,3,1,0,1743.5916666666665
2019,15,4,ADP order,1738.1400000000003,6,0,0,1758.5866666666668
2019,15,4,ADP value,1707.3400000000001,8,0,0,1758.2383333333335
2019,15,4,Model,1709.96,8,0,0,1742.86
2019,15,4,Blend,1789.08,4,0,0,1742.6100000000004
2019,15,5,ADP order,1520.06,11,0,0,1752.1183333333336
2019,15,5,ADP value,1680.1399999999999,10,0,0,1765.2300000000002
2019,15,5,Model,1649.9799999999998,8,0,0,1757.0783333333331
2019,15,5,Blend,1857.8800000000003,2,1,0,1747.7083333333333
2019,15,6,ADP order,1734.2400000000005,6,0,0,1751.8583333333336
2019,15,6,ADP value,1657.34,10,0,0,1760.4683333333332
2019,15,6,Model,1720.5599999999997,7,0,0,1766.948333333333
2019,15,6,Blend,1857.8800000000003,2,1,0,1747.7083333333333
2019,15,7,ADP order,1785.52,5,0,0,1735.22
2019,15,7,ADP value,1714.5400000000002,9,0,0,1752.5883333333331
2019,15,7,Model,1677.9599999999998,8,0,0,1759.7733333333333
2019,15,7,Blend,1835.6,2,1,0,1746.665
2019,15,8,ADP order,1834.8600000000001,3,1,0,1741.1066666666668
2019,15,8,ADP value,1737.1399999999999,8,0,0,1749.8616666666667
2019,15,8,Model,1800.32,5,0,0,1753.6333333333332
2019,15,8,Blend,1821.3200000000002,5,0,0,1749.2516666666668
2019,15,9,ADP order,1834.8600000000001,3,1,0,1741.1066666666668
2019,15,9,ADP value,1896.5400000000002,2,1,0,1745.111666666667
2019,15,9,Model,1800.32,5,0,0,1753.6333333333334
2019,15,9,Blend,1910.5600000000002,3,1,0,1746.7866666666666
2019,15,10,ADP order,1822.1599999999999,5,0,0,1735.8733333333332
2019,15,10,ADP value,1896.5400000000002,2,1,0,1745.111666666667
2019,15,10,Model,1800.32,5,0,0,1753.6333333333334
2019,15,10,Blend,1936.8600000000001,3,1,0,1749.2783333333334
2019,15,11,ADP order,1713.7600000000004,8,0,0,1737.331666666667
2019,15,11,ADP value,1892.14,2,1,0,1748.2250000000001
2019,15,11,Model,1800.32,5,0,0,1753.6333333333334
2019,15,11,Blend,1834.36,4,0,0,1761.4433333333334
2019,16,0,ADP order,1779.86,5,0,0,1759.8949999999998
2019,16,0,ADP value,1494.14,11,0,0,1762.9533333333331
2019,16,0,Model,1750.4000000000005,6,0,0,1741.1666666666667
2019,16,0,Blend,1588.78,10,0,0,1761.1083333333336
2019,16,1,ADP order,1846.8799999999997,4,0,0,1768.97
2019,16,1,ADP value,1591.5599999999997,11,0,0,1762.7616666666665
2019,16,1,Model,1676.98,11,0,0,1770.245
2019,16,1,Blend,1875.2800000000002,4,0,0,1764.8500000000001
2019,16,2,ADP order,2004.1600000000003,2,1,0,1771.6449999999998
2019,16,2,ADP value,1852.7400000000002,3,1,0,1762.7699999999998
2019,16,2,Model,1676.98,11,0,0,1770.245
2019,16,2,Blend,1875.2800000000002,4,0,0,1764.8500000000001
2019,16,3,ADP order,1852.5600000000002,5,0,0,1768.33
2019,16,3,ADP value,1751.42,7,0,0,1763.2366666666665
2019,16,3,Model,1692.5799999999997,11,0,0,1772.9449999999997
2019,16,3,Blend,1859.2200000000005,4,0,0,1775.7683333333332
2019,16,4,ADP order,1733.1200000000003,6,0,0,1762.5333333333335
2019,16,4,ADP value,1687.52,10,0,0,1778.9016666666666
2019,16,4,Model,1642.78,10,0,0,1777.993333333333
2019,16,4,Blend,1817.0800000000006,7,0,0,1780.4650000000001
2019,16,5,ADP order,1776.0599999999997,5,0,0,1763.4633333333334
2019,16,5,ADP value,1738.5199999999998,5,0,0,1785.5916666666665
2019,16,5,Model,1642.78,10,0,0,1777.993333333333
2019,16,5,Blend,1749.88,8,0,0,1780.5833333333337
2019,16,6,ADP order,1789.3600000000001,7,0,0,1753.1283333333333
2019,16,6,ADP value,1661.5200000000002,10,0,0,1781.325
2019,16,6,Model,1642.78,10,0,0,1777.993333333333
2019,16,6,Blend,1697.68,9,0,0,1770.8516666666667
2019,16,7,ADP order,1745.76,7,0,0,1761.5466666666669
2019,16,7,ADP value,1761.1200000000001,6,0,0,1773.3116666666665
2019,16,7,Model,1612.48,10,0,0,1775.4533333333336
2019,16,7,Blend,1719.4799999999998,9,0,0,1770.8766666666668
2019,16,8,ADP order,1726.2600000000004,7,0,0,1772.4800000000002
2019,16,8,ADP value,1737.12,5,0,0,1777.573333333333
2019,16,8,Model,1665.4799999999998,9,0,0,1771.0683333333334
2019,16,8,Blend,1707.2,8,0,0,1772.43
2019,16,9,ADP order,1829.2,5,0,0,1771.6383333333333
2019,16,9,ADP value,1737.12,5,0,0,1777.573333333333
2019,16,9,Model,1740.4800000000002,8,0,0,1771.7183333333335
2019,16,9,Blend,1707.2,8,0,0,1772.43
2019,16,10,ADP order,1721.3999999999996,8,0,0,1772.8800000000003
2019,16,10,ADP value,1703.7200000000003,6,0,0,1775.0183333333334
2019,16,10,Model,1740.4800000000002,8,0,0,1771.7183333333335
2019,16,10,Blend,1707.2,8,0,0,1772.4300000000003
2019,16,11,ADP order,1520.42,11,0,0,1751.8499999999997
2019,16,11,ADP value,1677.3200000000002,6,0,0,1770.0633333333333
2019,16,11,Model,1654.7800000000002,10,0,0,1771.955
2019,16,11,Blend,1842.6200000000001,4,0,0,1772.625
2019,17,0,ADP order,1847.7800000000002,3,1,0,1760.0883333333338
2019,17,0,ADP value,1446.44,12,0,0,1744.45
2019,17,0,Model,1808.5800000000002,5,0,0,1753.7116666666664
